"location","dimension","time","value"
"Kosovo","Berries","day 014",29.4872851014861
"Kosovo","Berries","day 015",28.8414675749052
"Kosovo","Berries","day 016",28.4195478350669
"Kosovo","Berries","day 017",28.3185102966774
"Kosovo","Berries","day 018",28.4672823389663
"Kosovo","Berries","day 019",28.7112310806688
"Kosovo","Berries","day 020",28.7295396340173
"Kosovo","Berries","day 021",28.2408953747295
"Kosovo","Berries","day 022",27.2881867389642
"Kosovo","Berries","day 023",26.0039351519222
"Kosovo","Berries","day 024",24.5363630766172
"Kosovo","Berries","day 025",22.9677562683469
"Kosovo","Berries","day 026",21.3812478084118
"Kosovo","Berries","day 027",19.937879513771
"Kosovo","Berries","day 028",18.775288502407
"Kosovo","Berries","day 029",17.8595843607365
"Kosovo","Berries","day 030",17.1252664461471
"Kosovo","Berries","day 031",16.5519207314745
"Kosovo","Berries","day 032",16.1165739114428
"Kosovo","Berries","day 033",15.7409289528803
"Kosovo","Berries","day 034",15.3373303771587
"Kosovo","Berries","day 035",14.8360126517167
"Kosovo","Berries","day 036",14.1849395106165
"Kosovo","Berries","day 037",13.3851018083455
"Kosovo","Berries","day 038",12.4861720549976
"Kosovo","Berries","day 039",11.6795222626667
"Kosovo","Berries","day 040",11.1397566663906
"Kosovo","Berries","day 041",10.8327088909826
"Kosovo","Berries","day 042",10.6882842144234
"Kosovo","Berries","day 043",10.701445137586
"Kosovo","Berries","day 044",10.9127710128703
"Kosovo","Berries","day 045",11.4772932934264
"Kosovo","Berries","day 046",12.5675636483531
"Kosovo","Berries","day 047",14.2915468697648
"Kosovo","Berries","day 048",16.5106925716953
"Kosovo","Berries","day 049",19.0063457763888
"Kosovo","Berries","day 050",21.4859483170138
"Kosovo","Berries","day 051",23.6847604370688
"Kosovo","Berries","day 052",25.5232192104508
"Kosovo","Berries","day 053",26.9784734555776
"Kosovo","Berries","day 054",28.0693421385513
"Kosovo","Berries","day 055",28.8064783427934
"Kosovo","Berries","day 056",29.1262014733194
"Kosovo","Berries","day 057",28.9775236492057
"Kosovo","Berries","day 058",28.4345615241775
"Kosovo","Berries","day 059",27.6075775558217
"Kosovo","Berries","day 060",26.6263128825202
"Kosovo","Berries","day 061",25.615781966827
"Kosovo","Berries","day 062",24.6626138871878
"Kosovo","Berries","day 063",23.8008048294557
"Kosovo","Berries","day 064",22.8922047932203
"Kosovo","Berries","day 065",21.7876617689075
"Kosovo","Berries","day 066",20.4985104997776
"Kosovo","Berries","day 067",19.1975146793966
"Kosovo","Berries","day 068",18.0609666440111
"Kosovo","Berries","day 069",17.1498788876855
"Kosovo","Berries","day 070",16.4808213966694
"Kosovo","Berries","day 071",16.0078739681358
"Kosovo","Berries","day 072",15.6739159741724
"Kosovo","Berries","day 073",15.439515275602
"Kosovo","Berries","day 074",15.2639955972231
"Kosovo","Berries","day 075",15.0840156310015
"Kosovo","Berries","day 076",14.8530734298598
"Kosovo","Berries","day 077",14.6146895233806
"Kosovo","Berries","day 078",14.414047003608
"Kosovo","Berries","day 079",14.2129567357736
"Kosovo","Berries","day 080",13.9784123593587
"Kosovo","Berries","day 081",13.7815108376557
"Kosovo","Berries","day 082",13.6849758014688
"Kosovo","Berries","day 083",13.6139342278353
"Kosovo","Berries","day 084",13.4619313250182
"Kosovo","Berries","day 085",13.1337818799489
"Kosovo","Berries","day 086",12.466828076386
"Kosovo","Berries","day 087",11.2388059319402
"Kosovo","Berries","day 088",10.0433767672209
"Kosovo","Berries","day 089",9.57625384629622
"Kosovo","Berries","day 090",10.055142906231
"Kosovo","Berries","day 091",11.4857362774064
"Kosovo","Berries","day 092",13.5036801904734
"Kosovo","Berries","day 093",15.6809538486775
"Kosovo","Berries","day 094",17.7049144453735
"Kosovo","Berries","day 095",19.3276538671179
"Kosovo","Berries","day 096",20.4448247831657
"Kosovo","Berries","day 097",21.0632805654117
"Kosovo","Berries","day 098",21.491116613611
"Kosovo","Berries","day 099",22.1013719096107
"Kosovo","Berries","day 100",23.2256177357654
"Kosovo","Berries","day 101",25.1284729978135
"Kosovo","Berries","day 102",27.8482147945201
"Kosovo","Berries","day 103",31.1656432571466
"Kosovo","Berries","day 104",34.0579924539119
"Kosovo","Berries","day 105",35.5805820799741
"Kosovo","Berries","day 106",35.9046404012899
"Kosovo","Berries","day 107",35.497758540695
"Kosovo","Berries","day 108",34.8232955259384
"Kosovo","Berries","day 109",34.0668962917371
"Kosovo","Berries","day 110",33.3480308564017
"Kosovo","Berries","day 111",32.816569379829
"Kosovo","Berries","day 112",32.4839498628844
"Kosovo","Berries","day 113",31.7774815287218
"Kosovo","Berries","day 114",30.1732456071698
"Kosovo","Berries","day 115",27.9265401324675
"Kosovo","Berries","day 116",25.4715422702761
"Kosovo","Berries","day 117",23.1787289075361
"Kosovo","Berries","day 118",21.3286627569124
"Kosovo","Berries","day 119",19.9059501126883
"Kosovo","Berries","day 120",18.8220171700635
"Kosovo","Berries","day 121",17.9915261462854
"Kosovo","Berries","day 122",17.3758195417132
"Kosovo","Berries","day 123",17.1197249671058
"Kosovo","Berries","day 124",17.3283174462612
"Kosovo","Berries","day 125",17.7641765447342
"Kosovo","Berries","day 126",18.1234802045949
"Kosovo","Berries","day 127",18.1792953322178
"Kosovo","Berries","day 128",17.7631246013747
"Kosovo","Berries","day 129",16.9014363372938
"Kosovo","Berries","day 130",15.8123585762143
"Kosovo","Berries","day 131",14.6823760351917
"Kosovo","Berries","day 132",13.4189539698568
"Kosovo","Berries","day 133",11.9301745924695
"Kosovo","Berries","day 134",10.4056074032335
"Kosovo","Berries","day 135",9.07265983350517
"Kosovo","Berries","day 136",8.02860375130872
"Kosovo","Berries","day 137",7.32220351735649
"Kosovo","Berries","day 138",6.93832902644591
"Kosovo","Berries","day 139",6.82247272302442
"Kosovo","Berries","day 140",6.82651171605411
"Kosovo","Berries","day 141",6.80104294136589
"Kosovo","Berries","day 142",6.68515797775107
"Kosovo","Berries","day 143",6.45689244548867
"Kosovo","Berries","day 144",6.16156348784835
"Kosovo","Berries","day 145",5.90464040128992
"Kosovo","Berries","day 146",5.96491957204332
"Kosovo","Berries","day 147",6.6348751600188
"Kosovo","Berries","day 148",8.08836533007807
"Kosovo","Berries","day 149",10.3662112298434
"Kosovo","Berries","day 150",13.0957019330281
"Kosovo","Grapes","day 001",2.53306039646887
"Kosovo","Grapes","day 002",2.98749375195733
"Kosovo","Grapes","day 003",3.4540962925746
"Kosovo","Grapes","day 004",3.92881414740241
"Kosovo","Grapes","day 005",4.40600250710477
"Kosovo","Grapes","day 006",4.89510679958089
"Kosovo","Grapes","day 007",5.40473749151842
"Kosovo","Grapes","day 008",5.92507496752296
"Kosovo","Grapes","day 009",6.4336691706122
"Kosovo","Grapes","day 010",6.87597835953406
"Kosovo","Grapes","day 011",7.19194946083828
"Kosovo","Grapes","day 012",7.33157575655114
"Kosovo","Grapes","day 013",7.26867702420637
"Kosovo","Grapes","day 014",7.06233266789085
"Kosovo","Grapes","day 015",6.78308731656859
"Kosovo","Grapes","day 016",6.46208687215897
"Kosovo","Grapes","day 017",6.13443388997989
"Kosovo","Grapes","day 018",5.89045626598808
"Kosovo","Grapes","day 019",5.83598229610142
"Kosovo","Grapes","day 020",6.08361653544351
"Kosovo","Grapes","day 021",6.71032749398292
"Kosovo","Grapes","day 022",7.6437632418625
"Kosovo","Grapes","day 023",8.78644457166088
"Kosovo","Grapes","day 024",10.0703653700356
"Kosovo","Grapes","day 025",11.3623694140759
"Kosovo","Grapes","day 026",12.5247971409208
"Kosovo","Grapes","day 027",13.4793285698687
"Kosovo","Grapes","day 028",14.183240032856
"Kosovo","Grapes","day 029",14.6768535302098
"Kosovo","Grapes","day 030",15.0272470706294
"Kosovo","Grapes","day 031",15.3254770279106
"Kosovo","Grapes","day 032",15.6494776737867
"Kosovo","Grapes","day 033",16.0007165066448
"Kosovo","Grapes","day 034",16.3536514536536
"Kosovo","Grapes","day 035",16.6511689304547
"Kosovo","Grapes","day 036",16.8340645524171
"Kosovo","Grapes","day 037",16.8663422453455
"Kosovo","Grapes","day 038",16.7423967514708
"Kosovo","Grapes","day 039",16.5549777682904
"Kosovo","Grapes","day 040",16.3937062023242
"Kosovo","Grapes","day 041",16.2373328409148
"Kosovo","Grapes","day 042",16.0484300202167
"Kosovo","Grapes","day 043",15.83572639081
"Kosovo","Grapes","day 044",15.6315975816302
"Kosovo","Grapes","day 045",15.5212269605945
"Kosovo","Grapes","day 046",15.6194103553119
"Kosovo","Grapes","day 047",16.013424842842
"Kosovo","Grapes","day 048",16.6629679381055
"Kosovo","Grapes","day 049",17.4794543145384
"Kosovo","Grapes","day 050",18.3087468417779
"Kosovo","Grapes","day 051",19.0056276286344
"Kosovo","Grapes","day 052",19.5261075444103
"Kosovo","Grapes","day 053",19.8589929121387
"Kosovo","Grapes","day 054",20.0230431092849
"Kosovo","Grapes","day 055",20.0363073084331
"Kosovo","Grapes","day 056",19.88404080821
"Kosovo","Grapes","day 057",19.5560076583737
"Kosovo","Grapes","day 058",19.0928007871656
"Kosovo","Grapes","day 059",18.5514801000746
"Kosovo","Grapes","day 060",18.0041445330965
"Kosovo","Grapes","day 061",17.5214476457519
"Kosovo","Grapes","day 062",17.1532224611549
"Kosovo","Grapes","day 063",16.9215887569099
"Kosovo","Grapes","day 064",16.7586338649891
"Kosovo","Grapes","day 065",16.5889804351499
"Kosovo","Grapes","day 066",16.4145646551635
"Kosovo","Grapes","day 067",16.3209254269558
"Kosovo","Grapes","day 068",16.3987707692911
"Kosovo","Grapes","day 069",16.6909258833266
"Kosovo","Grapes","day 070",17.2121587405565
"Kosovo","Grapes","day 071",17.9128912114301
"Kosovo","Grapes","day 072",18.7304764269429
"Kosovo","Grapes","day 073",19.6143386613195
"Kosovo","Grapes","day 074",20.5123530974313
"Kosovo","Grapes","day 075",21.3541274095066
"Kosovo","Grapes","day 076",22.077804739763
"Kosovo","Grapes","day 077",22.6739376110207
"Kosovo","Grapes","day 078",23.1462362230413
"Kosovo","Grapes","day 079",23.4986321027514
"Kosovo","Grapes","day 080",23.7361264425319
"Kosovo","Grapes","day 081",23.8677777694178
"Kosovo","Grapes","day 082",23.9006565447132
"Kosovo","Grapes","day 083",23.8298236321462
"Kosovo","Grapes","day 084",23.6504200893145
"Kosovo","Grapes","day 085",23.3699173468703
"Kosovo","Grapes","day 086",23.0156047495587
"Kosovo","Grapes","day 087",22.6627507636787
"Kosovo","Grapes","day 088",22.3275105293069
"Kosovo","Grapes","day 089",22.0067879593615
"Kosovo","Grapes","day 090",21.6963307051795
"Kosovo","Grapes","day 091",21.3950023358574
"Kosovo","Grapes","day 092",21.115286353113
"Kosovo","Grapes","day 093",20.8694948043263
"Kosovo","Grapes","day 094",20.6556339869051
"Kosovo","Grapes","day 095",20.5007756179858
"Kosovo","Grapes","day 096",20.5625588435914
"Kosovo","Grapes","day 097",20.9942661944507
"Kosovo","Grapes","day 098",21.8011863112313
"Kosovo","Grapes","day 099",22.9168511389745
"Kosovo","Grapes","day 100",24.1357597302785
"Kosovo","Grapes","day 101",25.2497385766688
"Kosovo","Grapes","day 102",26.1789568178231
"Kosovo","Grapes","day 103",26.8946303891539
"Kosovo","Grapes","day 104",27.4438197608597
"Kosovo","Grapes","day 105",27.8882619782853
"Kosovo","Grapes","day 106",28.2725558525749
"Kosovo","Grapes","day 107",28.6359981217037
"Kosovo","Grapes","day 108",29.0049395400689
"Kosovo","Grapes","day 109",29.3692096470413
"Kosovo","Grapes","day 110",29.7163749356032
"Kosovo","Grapes","day 111",30.0604534135907
"Kosovo","Grapes","day 112",30.3950951891466
"Kosovo","Grapes","day 113",30.6060272567862
"Kosovo","Grapes","day 114",30.5659775949081
"Kosovo","Grapes","day 115",30.2036012310713
"Kosovo","Grapes","day 116",29.4967843566608
"Kosovo","Grapes","day 117",28.5644107692045
"Kosovo","Grapes","day 118",27.5430172303455
"Kosovo","Grapes","day 119",26.4987547520434
"Kosovo","Grapes","day 120",25.4934620129775
"Kosovo","Grapes","day 121",24.6421141083894
"Kosovo","Grapes","day 122",24.0669084020105
"Kosovo","Grapes","day 123",23.8657949149681
"Kosovo","Grapes","day 124",24.1035098023388
"Kosovo","Grapes","day 125",24.7361810975987
"Kosovo","Grapes","day 126",25.5884234409686
"Kosovo","Grapes","day 127",26.0674060212481
"Kosovo","Grapes","day 128",25.8074178144675
"Kosovo","Grapes","day 129",25.6115066417967
"Kosovo","Grapes","day 130",25.9855384536764
"Kosovo","Grapes","day 131",27.1055481910708
"Kosovo","Grapes","day 132",28.4569097778527
"Kosovo","Grapes","day 133",29.4951056546569
"Kosovo","Grapes","day 134",30.2467133462567
"Kosovo","Grapes","day 135",30.8531296700224
"Kosovo","Grapes","day 136",31.3439335295705
"Kosovo","Grapes","day 137",31.7296477625999
"Kosovo","Grapes","day 138",32.0563888568907
"Kosovo","Grapes","day 139",32.3516778584948
"Kosovo","Grapes","day 140",32.5330603964689
"Kosovo","Grapes","day 141",32.5083547427091
"Kosovo","Grapes","day 142",32.2564451574633
"Kosovo","Grapes","day 143",31.7784894698343
"Kosovo","Grapes","day 144",31.0936737959921
"Kosovo","Grapes","day 145",30.2521618805938
"Kosovo","Grapes","day 146",29.4099996951776
"Kosovo","Grapes","day 147",28.736910161362
"Kosovo","Grapes","day 148",28.3514417742075
"Kosovo","Grapes","day 149",28.3063988413437
"Kosovo","Grapes","day 150",28.4427833472344
"Kosovo","sunlight","day 001",40.5216701210982
"Kosovo","sunlight","day 002",40.6407336101784
"Kosovo","sunlight","day 003",40.7962984768206
"Kosovo","sunlight","day 004",41.0090096726182
"Kosovo","sunlight","day 005",41.2929998825207
"Kosovo","sunlight","day 006",41.6602633725493
"Kosovo","sunlight","day 007",42.1156083632888
"Kosovo","sunlight","day 008",42.6372373125049
"Kosovo","sunlight","day 009",43.1804765773282
"Kosovo","sunlight","day 010",43.6357538751684
"Kosovo","sunlight","day 011",43.8846950747583
"Kosovo","sunlight","day 012",43.8386172898446
"Kosovo","sunlight","day 013",43.4598347224732
"Kosovo","sunlight","day 014",42.8849586828726
"Kosovo","sunlight","day 015",42.2810828881866
"Kosovo","sunlight","day 016",41.7629335750374
"Kosovo","sunlight","day 017",41.4218748171751
"Kosovo","sunlight","day 018",41.3081895173832
"Kosovo","sunlight","day 019",41.4395965410427
"Kosovo","sunlight","day 020",41.744639774891
"Kosovo","sunlight","day 021",42.1385248513011
"Kosovo","sunlight","day 022",42.5722793638314
"Kosovo","sunlight","day 023",43.0232352033433
"Kosovo","sunlight","day 024",43.507718469491
"Kosovo","sunlight","day 025",43.9377999920039
"Kosovo","sunlight","day 026",44.2214796711184
"Kosovo","sunlight","day 027",44.3720777660289
"Kosovo","sunlight","day 028",44.4255467134865
"Kosovo","sunlight","day 029",44.4030473015093
"Kosovo","sunlight","day 030",44.3346389205275
"Kosovo","sunlight","day 031",44.3007670193536
"Kosovo","sunlight","day 032",44.3670764279192
"Kosovo","sunlight","day 033",44.4896234422509
"Kosovo","sunlight","day 034",44.5916404498806
"Kosovo","sunlight","day 035",44.5746527382647
"Kosovo","sunlight","day 036",44.3483111758388
"Kosovo","sunlight","day 037",43.8764760550288
"Kosovo","sunlight","day 038",43.1819906481761
"Kosovo","sunlight","day 039",42.4694207232929
"Kosovo","sunlight","day 040",41.9304747886685
"Kosovo","sunlight","day 041",41.5237098180314
"Kosovo","sunlight","day 042",41.1705211977014
"Kosovo","sunlight","day 043",40.8768094989252
"Kosovo","sunlight","day 044",40.698853149762
"Kosovo","sunlight","day 045",40.8126704784308
"Kosovo","sunlight","day 046",41.4344660050787
"Kosovo","sunlight","day 047",42.7157449592369
"Kosovo","sunlight","day 048",44.5382807766265
"Kosovo","sunlight","day 049",46.689107669404
"Kosovo","sunlight","day 050",48.8460347492779
"Kosovo","sunlight","day 051",50.7119833068129
"Kosovo","sunlight","day 052",52.1995484484475
"Kosovo","sunlight","day 053",53.2874650741897
"Kosovo","sunlight","day 054",54.0093534424545
"Kosovo","sunlight","day 055",54.3930262500492
"Kosovo","sunlight","day 056",54.3881805889471
"Kosovo","sunlight","day 057",53.9554974971602
"Kosovo","sunlight","day 058",53.1777094016909
"Kosovo","sunlight","day 059",52.1747811259677
"Kosovo","sunlight","day 060",51.0935556901324
"Kosovo","sunlight","day 061",50.0767780516649
"Kosovo","sunlight","day 062",49.2239227206847
"Kosovo","sunlight","day 063",48.5757474417549
"Kosovo","sunlight","day 064",47.9814133445755
"Kosovo","sunlight","day 065",47.2757478495513
"Kosovo","sunlight","day 066",46.4639432946421
"Kosovo","sunlight","day 067",45.7291700217118
"Kosovo","sunlight","day 068",45.2621003327317
"Kosovo","sunlight","day 069",45.1390018106223
"Kosovo","sunlight","day 070",45.3812397410021
"Kosovo","sunlight","day 071",45.9049749393321
"Kosovo","sunlight","day 072",46.6058122936026
"Kosovo","sunlight","day 073",47.4023374520768
"Kosovo","sunlight","day 074",48.2119063411307
"Kosovo","sunlight","day 075",48.9239752393182
"Kosovo","sunlight","day 076",49.4474207487026
"Kosovo","sunlight","day 077",49.7967004132067
"Kosovo","sunlight","day 078",49.9992557246229
"Kosovo","sunlight","day 079",50.0288830243605
"Kosovo","sunlight","day 080",49.8604375613602
"Kosovo","sunlight","day 081",49.5266553650717
"Kosovo","sunlight","day 082",49.0782182978877
"Kosovo","sunlight","day 083",48.5797107734636
"Kosovo","sunlight","day 084",48.1045746190963
"Kosovo","sunlight","day 085",47.7477787653856
"Kosovo","sunlight","day 086",47.5933475543535
"Kosovo","sunlight","day 087",47.6536764370656
"Kosovo","sunlight","day 088",47.8995407668129
"Kosovo","sunlight","day 089",48.286249741951
"Kosovo","sunlight","day 090",48.7325416744654
"Kosovo","sunlight","day 091",49.1568006231481
"Kosovo","sunlight","day 092",49.5125645203883
"Kosovo","sunlight","day 093",49.762579753939
"Kosovo","sunlight","day 094",49.8712726594111
"Kosovo","sunlight","day 095",49.8612715811096
"Kosovo","sunlight","day 096",49.9863329502569
"Kosovo","sunlight","day 097",50.5311999509038
"Kosovo","sunlight","day 098",51.673434691498
"Kosovo","sunlight","day 099",53.4936896506502
"Kosovo","sunlight","day 100",55.7921598632263
"Kosovo","sunlight","day 101",58.2985953471737
"Kosovo","sunlight","day 102",60.7414234965112
"Kosovo","sunlight","day 103",62.8960176869207
"Kosovo","sunlight","day 104",64.7268578446667
"Kosovo","sunlight","day 105",66.2277014676172
"Kosovo","sunlight","day 106",67.320309789471
"Kosovo","sunlight","day 107",67.916918577071
"Kosovo","sunlight","day 108",68.0037594066065
"Kosovo","sunlight","day 109",67.7359431038604
"Kosovo","sunlight","day 110",67.3139337835997
"Kosovo","sunlight","day 111",66.9592030661242
"Kosovo","sunlight","day 112",66.8081046870595
"Kosovo","sunlight","day 113",66.6355133378017
"Kosovo","sunlight","day 114",66.1574116644677
"Kosovo","sunlight","day 115",65.2156931762865
"Kosovo","sunlight","day 116",63.7546222982285
"Kosovo","sunlight","day 117",62.0020362551199
"Kosovo","sunlight","day 118",60.2166216828257
"Kosovo","sunlight","day 119",58.4968900615131
"Kosovo","sunlight","day 120",56.901498165465
"Kosovo","sunlight","day 121",55.489859101125
"Kosovo","sunlight","day 122",54.3460304175075
"Kosovo","sunlight","day 123",53.6518911017477
"Kosovo","sunlight","day 124",53.5266053942898
"Kosovo","sunlight","day 125",53.7406571106943
"Kosovo","sunlight","day 126",53.9988136431548
"Kosovo","sunlight","day 127",54.0916571152816
"Kosovo","sunlight","day 128",53.875253368633
"Kosovo","sunlight","day 129",53.4125833141492
"Kosovo","sunlight","day 130",52.9338376138883
"Kosovo","sunlight","day 131",52.6424939397975
"Kosovo","sunlight","day 132",52.5119982873593
"Kosovo","sunlight","day 133",52.4657665379148
"Kosovo","sunlight","day 134",52.4571257927072
"Kosovo","sunlight","day 135",52.4609092956067
"Kosovo","sunlight","day 136",52.5080636410901
"Kosovo","sunlight","day 137",52.6421555959356
"Kosovo","sunlight","day 138",52.9011192655193
"Kosovo","sunlight","day 139",53.2803712208407
"Kosovo","sunlight","day 140",53.6108905567935
"Kosovo","sunlight","day 141",53.7132803697737
"Kosovo","sunlight","day 142",53.5310772382936
"Kosovo","sunlight","day 143",53.0528714222972
"Kosovo","sunlight","day 144",52.3245344253409
"Kosovo","sunlight","day 145",51.4581653677024
"Kosovo","sunlight","day 146",50.7734925929321
"Kosovo","sunlight","day 147",50.6120278596827
"Kosovo","sunlight","day 148",51.1947873637412
"Kosovo","sunlight","day 149",52.5991623934502
"Kosovo","sunlight","day 150",54.4485401702393
"Kosovo","humidity","day 001",-0.0169175575151996
"Kosovo","humidity","day 002",0.733820909511024
"Kosovo","humidity","day 003",1.47460838160016
"Kosovo","humidity","day 004",2.17842081344261
"Kosovo","humidity","day 005",2.82116057353461
"Kosovo","humidity","day 006",3.41007396480293
"Kosovo","humidity","day 007",3.95754167751514
"Kosovo","humidity","day 008",4.46513801687099
"Kosovo","humidity","day 009",4.93167340047012
"Kosovo","humidity","day 010",5.35570908057934
"Kosovo","humidity","day 011",5.7334198599596
"Kosovo","humidity","day 012",6.05168390868074
"Kosovo","humidity","day 013",6.29475103931532
"Kosovo","humidity","day 014",6.44565426713762
"Kosovo","humidity","day 015",6.48021905271451
"Kosovo","humidity","day 016",6.3466574350812
"Kosovo","humidity","day 017",6.02457575397322
"Kosovo","humidity","day 018",5.64677097345903
"Kosovo","humidity","day 019",5.41007059661635
"Kosovo","humidity","day 020",5.6142336582266
"Kosovo","humidity","day 021",6.50001456388841
"Kosovo","humidity","day 022",7.9692176707657
"Kosovo","humidity","day 023",9.84633690215649
"Kosovo","humidity","day 024",11.9767095618364
"Kosovo","humidity","day 025",14.1776403018478
"Kosovo","humidity","day 026",16.2613834925933
"Kosovo","humidity","day 027",18.0554521078943
"Kosovo","humidity","day 028",19.4370467839335
"Kosovo","humidity","day 029",20.4668602029234
"Kosovo","humidity","day 030",21.2510246813167
"Kosovo","humidity","day 031",21.8939390264971
"Kosovo","humidity","day 032",22.4881599161701
"Kosovo","humidity","day 033",23.0806090183959
"Kosovo","humidity","day 034",23.6962023367785
"Kosovo","humidity","day 035",24.3174682267422
"Kosovo","humidity","day 036",24.914565818773
"Kosovo","humidity","day 037",25.450564991783
"Kosovo","humidity","day 038",25.891243238817
"Kosovo","humidity","day 039",26.2202977610235
"Kosovo","humidity","day 040",26.4279518221637
"Kosovo","humidity","day 041",26.5126132283449
"Kosovo","humidity","day 042",26.4770609538142
"Kosovo","humidity","day 043",26.3333741030334
"Kosovo","humidity","day 044",26.0912769894101
"Kosovo","humidity","day 045",25.7479280239961
"Kosovo","humidity","day 046",25.3204193625357
"Kosovo","humidity","day 047",24.8346812212226
"Kosovo","humidity","day 048",24.3273824897474
"Kosovo","humidity","day 049",23.8319149627146
"Kosovo","humidity","day 050",23.3578233808872
"Kosovo","humidity","day 051",22.9076467093134
"Kosovo","humidity","day 052",22.4797478640247
"Kosovo","humidity","day 053",22.0729262823737
"Kosovo","humidity","day 054",21.6919035360139
"Kosovo","humidity","day 055",21.3457659343898
"Kosovo","humidity","day 056",21.0551366038088
"Kosovo","humidity","day 057",20.8388117022232
"Kosovo","humidity","day 058",20.6967426973017
"Kosovo","humidity","day 059",20.6250622407556
"Kosovo","humidity","day 060",20.62347241075
"Kosovo","humidity","day 061",20.6928950506476
"Kosovo","humidity","day 062",20.8355616381485
"Kosovo","humidity","day 063",21.0558730675906
"Kosovo","humidity","day 064",21.3655982655274
"Kosovo","humidity","day 065",21.7748363882524
"Kosovo","humidity","day 066",22.2784663444073
"Kosovo","humidity","day 067",22.863162726723
"Kosovo","humidity","day 068",23.5188119798586
"Kosovo","humidity","day 069",24.2528404937827
"Kosovo","humidity","day 070",25.070330524973
"Kosovo","humidity","day 071",25.9494478506321
"Kosovo","humidity","day 072",26.8637734600034
"Kosovo","humidity","day 073",27.7954656697675
"Kosovo","humidity","day 074",28.7280773940545
"Kosovo","humidity","day 075",29.6421626093584
"Kosovo","humidity","day 076",30.5180030537525
"Kosovo","humidity","day 077",31.3377904492652
"Kosovo","humidity","day 078",32.0948092858305
"Kosovo","humidity","day 079",32.8248051410487
"Kosovo","humidity","day 080",33.5586952405007
"Kosovo","humidity","day 081",34.2656223140246
"Kosovo","humidity","day 082",34.890360484438
"Kosovo","humidity","day 083",35.3419839422207
"Kosovo","humidity","day 084",35.5244384400918
"Kosovo","humidity","day 085",35.3568559120671
"Kosovo","humidity","day 086",34.8125212132147
"Kosovo","humidity","day 087",34.0339562798267
"Kosovo","humidity","day 088",33.085285737161
"Kosovo","humidity","day 089",32.0069878924933
"Kosovo","humidity","day 090",30.8737094679332
"Kosovo","humidity","day 091",29.7668216976938
"Kosovo","humidity","day 092",28.76042544957
"Kosovo","humidity","day 093",27.9189036966992
"Kosovo","humidity","day 094",27.2750382000112
"Kosovo","humidity","day 095",26.8632261180141
"Kosovo","humidity","day 096",26.7559274117388
"Kosovo","humidity","day 097",26.9878414986163
"Kosovo","humidity","day 098",27.404562819155
"Kosovo","humidity","day 099",27.8009909927832
"Kosovo","humidity","day 100",27.9583513315314
"Kosovo","humidity","day 101",27.719978597462
"Kosovo","humidity","day 102",27.1913196601629
"Kosovo","humidity","day 103",26.5345464181472
"Kosovo","humidity","day 104",25.8766187781034
"Kosovo","humidity","day 105",25.3450052368676
"Kosovo","humidity","day 106",25.1044206436939
"Kosovo","humidity","day 107",25.3182957525756
"Kosovo","humidity","day 108",26.0496949455921
"Kosovo","humidity","day 109",27.1191523676391
"Kosovo","humidity","day 110",28.2970094642439
"Kosovo","humidity","day 111",29.3847714372792
"Kosovo","humidity","day 112",30.2290908036398
"Kosovo","humidity","day 113",30.826045583962
"Kosovo","humidity","day 114",31.2077680784926
"Kosovo","humidity","day 115",31.401182202179
"Kosovo","humidity","day 116",31.4320926730219
"Kosovo","humidity","day 117",31.327035806533
"Kosovo","humidity","day 118",31.1175477681741
"Kosovo","humidity","day 119",30.8544325256947
"Kosovo","humidity","day 120",30.6034948666844
"Kosovo","humidity","day 121",30.4712750558056
"Kosovo","humidity","day 122",30.5430066474321
"Kosovo","humidity","day 123",30.7779608777089
"Kosovo","humidity","day 124",31.1164407604725
"Kosovo","humidity","day 125",31.548838738554
"Kosovo","humidity","day 126",32.0773809945595
"Kosovo","humidity","day 127",32.7015392411998
"Kosovo","humidity","day 128",33.4162199724734
"Kosovo","humidity","day 129",34.1939721055199
"Kosovo","humidity","day 130",34.9760632686246
"Kosovo","humidity","day 131",35.7021130273448
"Kosovo","humidity","day 132",36.3325533839432
"Kosovo","humidity","day 133",36.8415576862952
"Kosovo","humidity","day 134",37.237452228023
"Kosovo","humidity","day 135",37.5399490443549
"Kosovo","humidity","day 136",37.7801501911995
"Kosovo","humidity","day 137",37.9916814280665
"Kosovo","humidity","day 138",38.2068733081911
"Kosovo","humidity","day 139",38.448351121669
"Kosovo","humidity","day 140",38.7012143123132
"Kosovo","humidity","day 141",38.9450829623243
"Kosovo","humidity","day 142",39.1751855537362
"Kosovo","humidity","day 143",39.3858668206199
"Kosovo","humidity","day 144",39.5523281053606
"Kosovo","humidity","day 145",39.6467099435386
"Kosovo","humidity","day 146",39.6480530351995
"Kosovo","humidity","day 147",39.5413049609133
"Kosovo","humidity","day 148",39.3281406588809
"Kosovo","humidity","day 149",39.0204125849844
"Kosovo","humidity","day 150",38.6539559081974
"Latvia","Apples","day 001",55.5313221808378
"Latvia","Apples","day 002",55.5840075283317
"Latvia","Apples","day 003",55.6065310621324
"Latvia","Apples","day 004",55.5647203207333
"Latvia","Apples","day 005",55.4266382085471
"Latvia","Apples","day 006",55.1761198408255
"Latvia","Apples","day 007",54.8248004195256
"Latvia","Apples","day 008",54.4797432825903
"Latvia","Apples","day 009",54.261921907746
"Latvia","Apples","day 010",54.2525221958675
