"location","dimension","time","value"
"Hungary","Tomatoes","day 125",63.2092260270892
"Hungary","Tomatoes","day 126",62.7463581276406
"Hungary","Tomatoes","day 127",62.2578823976768
"Hungary","Tomatoes","day 128",61.7036867570312
"Hungary","Tomatoes","day 129",61.0127414568461
"Hungary","Tomatoes","day 130",60.1719606283302
"Hungary","Tomatoes","day 131",59.1964066432324
"Hungary","Tomatoes","day 132",58.1436833184037
"Hungary","Tomatoes","day 133",57.0798845046638
"Hungary","Tomatoes","day 134",56.0625227436041
"Hungary","Tomatoes","day 135",55.1177699866266
"Hungary","Tomatoes","day 136",54.1550171336063
"Hungary","Tomatoes","day 137",53.090582877375
"Hungary","Tomatoes","day 138",51.9852781341198
"Hungary","Tomatoes","day 139",50.9393069069009
"Hungary","Tomatoes","day 140",50.065953322917
"Hungary","Tomatoes","day 141",49.4583823780068
"Hungary","Tomatoes","day 142",49.1162024184317
"Hungary","Tomatoes","day 143",48.9999729792666
"Hungary","Tomatoes","day 144",49.0076150004194
"Hungary","Tomatoes","day 145",49.0259187465409
"Hungary","Tomatoes","day 146",48.9597903764228
"Hungary","Tomatoes","day 147",48.7684976370358
"Hungary","Tomatoes","day 148",48.6106387339282
"Hungary","Tomatoes","day 149",48.6424450215618
"Hungary","Tomatoes","day 150",48.8113499914774
"Hungary","Carrots","day 001",29.1164084039638
"Hungary","Carrots","day 002",28.9201212524566
"Hungary","Carrots","day 003",28.7106206562508
"Hungary","Carrots","day 004",28.4822419743755
"Hungary","Carrots","day 005",28.2389272283961
"Hungary","Carrots","day 006",28.0117419373303
"Hungary","Carrots","day 007",27.834530559906
"Hungary","Carrots","day 008",27.7251298162395
"Hungary","Carrots","day 009",27.702362739858
"Hungary","Carrots","day 010",27.8050053565432
"Hungary","Carrots","day 011",28.0761542286065
"Hungary","Carrots","day 012",28.5562350722236
"Hungary","Carrots","day 013",29.2727867915578
"Hungary","Carrots","day 014",30.204471888859
"Hungary","Carrots","day 015",31.309039671335
"Hungary","Carrots","day 016",32.5094630679401
"Hungary","Carrots","day 017",33.7135329635616
"Hungary","Carrots","day 018",34.8030884450727
"Hungary","Carrots","day 019",35.6738053253292
"Hungary","Carrots","day 020",36.3026581191329
"Hungary","Carrots","day 021",36.6840615201755
"Hungary","Carrots","day 022",36.800892235764
"Hungary","Carrots","day 023",36.6008702421542
"Hungary","Carrots","day 024",35.9405916191797
"Hungary","Carrots","day 025",34.796240377815
"Hungary","Carrots","day 026",33.2679768052123
"Hungary","Carrots","day 027",31.8000061276414
"Hungary","Carrots","day 028",30.8082381207817
"Hungary","Carrots","day 029",30.2513558188339
"Hungary","Carrots","day 030",29.9961255175229
"Hungary","Carrots","day 031",29.9988733001477
"Hungary","Carrots","day 032",30.2384643236501
"Hungary","Carrots","day 033",30.6943602519702
"Hungary","Carrots","day 034",31.3397145003163
"Hungary","Carrots","day 035",32.121850981972
"Hungary","Carrots","day 036",32.9831101445779
"Hungary","Carrots","day 037",33.8717280751277
"Hungary","Carrots","day 038",34.7451001173691
"Hungary","Carrots","day 039",35.5913630027135
"Hungary","Carrots","day 040",36.4003956729675
"Hungary","Carrots","day 041",37.1383045238562
"Hungary","Carrots","day 042",37.7779387335247
"Hungary","Carrots","day 043",38.3428911558776
"Hungary","Carrots","day 044",38.8769208113504
"Hungary","Carrots","day 045",39.4456125982706
"Hungary","Carrots","day 046",40.0896512126755
"Hungary","Carrots","day 047",40.8199007290684
"Hungary","Carrots","day 048",41.5603231856977
"Hungary","Carrots","day 049",42.2381882835615
"Hungary","Carrots","day 050",42.880898410914
"Hungary","Carrots","day 051",43.5180825669712
"Hungary","Carrots","day 052",44.0881435075442
"Hungary","Carrots","day 053",44.5277177416543
"Hungary","Carrots","day 054",44.8576030345715
"Hungary","Carrots","day 055",45.1113695430702
"Hungary","Carrots","day 056",45.2895157336932
"Hungary","Carrots","day 057",45.3939474583013
"Hungary","Carrots","day 058",45.4652718002582
"Hungary","Carrots","day 059",45.5331805313975
"Hungary","Carrots","day 060",45.5450029459306
"Hungary","Carrots","day 061",45.4432833417122
"Hungary","Carrots","day 062",45.2337885087916
"Hungary","Carrots","day 063",44.9447952962728
"Hungary","Carrots","day 064",44.631398297283
"Hungary","Carrots","day 065",44.3435363103044
"Hungary","Carrots","day 066",44.0975361322146
"Hungary","Carrots","day 067",43.9531800132368
"Hungary","Carrots","day 068",44.0050957024985
"Hungary","Carrots","day 069",44.4319772607495
"Hungary","Carrots","day 070",45.3718103759223
"Hungary","Carrots","day 071",46.7156809330586
"Hungary","Carrots","day 072",48.2720138594553
"Hungary","Carrots","day 073",49.7654900543221
"Hungary","Carrots","day 074",50.9909940150183
"Hungary","Carrots","day 075",52.1079686595903
"Hungary","Carrots","day 076",53.3127598299338
"Hungary","Carrots","day 077",54.5847666426556
"Hungary","Carrots","day 078",55.855177570931
"Hungary","Carrots","day 079",57.0792852394986
"Hungary","Carrots","day 080",58.2014726822681
"Hungary","Carrots","day 081",59.0983804182693
"Hungary","Carrots","day 082",59.6701299357896
"Hungary","Carrots","day 083",59.9785091150266
"Hungary","Carrots","day 084",60.1265306760425
"Hungary","Carrots","day 085",60.2204403064487
"Hungary","Carrots","day 086",60.3697455039827
"Hungary","Carrots","day 087",60.6439190664016
"Hungary","Carrots","day 088",60.9154914679548
"Hungary","Carrots","day 089",61.003692144357
"Hungary","Carrots","day 090",60.7139422689301
"Hungary","Carrots","day 091",59.9117554694245
"Hungary","Carrots","day 092",58.7168234536976
"Hungary","Carrots","day 093",57.3255943945542
"Hungary","Carrots","day 094",55.9873642444814
"Hungary","Carrots","day 095",54.9469820945209
"Hungary","Carrots","day 096",54.3786618102499
"Hungary","Carrots","day 097",54.3798254090653
"Hungary","Carrots","day 098",54.8113627411056
"Hungary","Carrots","day 099",55.4768546792513
"Hungary","Carrots","day 100",56.1871783546083
"Hungary","Carrots","day 101",56.7912924917756
"Hungary","Carrots","day 102",57.2831859311
"Hungary","Carrots","day 103",57.7071786859156
"Hungary","Carrots","day 104",58.1638853457606
"Hungary","Carrots","day 105",58.7374547721199
"Hungary","Carrots","day 106",59.3898783380619
"Hungary","Carrots","day 107",60.0158439113756
"Hungary","Carrots","day 108",60.410642005235
"Hungary","Carrots","day 109",60.5234357119803
"Hungary","Carrots","day 110",60.3689474728774
"Hungary","Carrots","day 111",60.0335004125527
"Hungary","Carrots","day 112",59.6003977301185
"Hungary","Carrots","day 113",59.0692622392698
"Hungary","Carrots","day 114",58.4385791956552
"Hungary","Carrots","day 115",57.7859640081555
"Hungary","Carrots","day 116",57.2058793264248
"Hungary","Carrots","day 117",56.7810466099796
"Hungary","Carrots","day 118",56.5775755615579
"Hungary","Carrots","day 119",56.6068700469234
"Hungary","Carrots","day 120",56.8664015245307
"Hungary","Carrots","day 121",57.3526176605733
"Hungary","Carrots","day 122",58.0425420404388
"Hungary","Carrots","day 123",58.8365257185535
"Hungary","Carrots","day 124",59.6410135812598
"Hungary","Carrots","day 125",60.4634983735266
"Hungary","Carrots","day 126",61.3293094428553
"Hungary","Carrots","day 127",62.2340746882498
"Hungary","Carrots","day 128",63.1609006857013
"Hungary","Carrots","day 129",64.078081495647
"Hungary","Carrots","day 130",64.9711005296321
"Hungary","Carrots","day 131",65.8367297341362
"Hungary","Carrots","day 132",66.6946098833817
"Hungary","Carrots","day 133",67.5723096161632
"Hungary","Carrots","day 134",68.5062402018202
"Hungary","Carrots","day 135",69.5113276627766
"Hungary","Carrots","day 136",70.5077144032458
"Hungary","Carrots","day 137",71.4192011806788
"Hungary","Carrots","day 138",72.279005783687
"Hungary","Carrots","day 139",73.1432867859259
"Hungary","Carrots","day 140",74.0505488700703
"Hungary","Carrots","day 141",75.0134153331577
"Hungary","Carrots","day 142",75.9586378206603
"Hungary","Carrots","day 143",76.7894186039699
"Hungary","Carrots","day 144",77.4006341097218
"Hungary","Carrots","day 145",77.702362739858
"Hungary","Carrots","day 146",77.6738166423023
"Hungary","Carrots","day 147",77.3469273886753
"Hungary","Carrots","day 148",76.8953704994034
"Hungary","Carrots","day 149",76.4886237969041
"Hungary","Carrots","day 150",76.1376303627551
"Hungary","Potatoes","day 001",28.1579913043114
"Hungary","Potatoes","day 002",27.341891980713
"Hungary","Potatoes","day 003",27.2720621320083
"Hungary","Potatoes","day 004",27.382662572855
"Hungary","Potatoes","day 005",26.9541649220379
"Hungary","Potatoes","day 006",26.2651244452408
"Hungary","Potatoes","day 007",25.7433271955773
"Hungary","Potatoes","day 008",25.4153987289805
"Hungary","Potatoes","day 009",25.2292512558635
"Hungary","Potatoes","day 010",25.2191041017422
"Hungary","Potatoes","day 011",25.4355792119641
"Hungary","Potatoes","day 012",25.9086018960994
"Hungary","Potatoes","day 013",26.6524371832617
"Hungary","Potatoes","day 014",27.639405616515
"Hungary","Potatoes","day 015",28.823499335014
"Hungary","Potatoes","day 016",30.1273413483255
"Hungary","Potatoes","day 017",31.459584933208
"Hungary","Potatoes","day 018",32.7043735647756
"Hungary","Potatoes","day 019",33.7591689709183
"Hungary","Potatoes","day 020",34.5992156922755
"Hungary","Potatoes","day 021",35.2167143218157
"Hungary","Potatoes","day 022",35.593906849075
"Hungary","Potatoes","day 023",35.6796512608374
"Hungary","Potatoes","day 024",35.3355443752566
"Hungary","Potatoes","day 025",34.5375536143686
"Hungary","Potatoes","day 026",33.3804930149682
"Hungary","Potatoes","day 027",32.2892981171087
"Hungary","Potatoes","day 028",31.6612950436257
"Hungary","Potatoes","day 029",31.4532507452232
"Hungary","Potatoes","day 030",31.5325943368909
"Hungary","Potatoes","day 031",31.8499627628916
"Hungary","Potatoes","day 032",32.3770769520577
"Hungary","Potatoes","day 033",33.0867859422258
"Hungary","Potatoes","day 034",33.9459916120832
"Hungary","Potatoes","day 035",34.8966790947148
"Hungary","Potatoes","day 036",35.8760512781113
"Hungary","Potatoes","day 037",36.82709881549
"Hungary","Potatoes","day 038",37.7015248144181
"Hungary","Potatoes","day 039",38.4800944346384
"Hungary","Potatoes","day 040",39.1454941762239
"Hungary","Potatoes","day 041",39.6590338483943
"Hungary","Potatoes","day 042",39.9875363723078
"Hungary","Potatoes","day 043",40.1412538077301
"Hungary","Potatoes","day 044",40.1598342960748
"Hungary","Potatoes","day 045",40.1927620682054
"Hungary","Potatoes","day 046",40.5507837578439
"Hungary","Potatoes","day 047",41.4381385625498
"Hungary","Potatoes","day 048",42.4903123293691
"Hungary","Potatoes","day 049",43.3226733017882
"Hungary","Potatoes","day 050",44.0388726595708
"Hungary","Potatoes","day 051",44.8134122573081
"Hungary","Potatoes","day 052",45.6159137126269
"Hungary","Potatoes","day 053",46.3815487936716
"Hungary","Potatoes","day 054",47.1125701076217
"Hungary","Potatoes","day 055",47.8204960675076
"Hungary","Potatoes","day 056",48.4868274707263
"Hungary","Potatoes","day 057",49.0947103683345
"Hungary","Potatoes","day 058",49.6638894416602
"Hungary","Potatoes","day 059",50.2035916505498
"Hungary","Potatoes","day 060",50.6443744386518
"Hungary","Potatoes","day 061",50.9121422946959
"Hungary","Potatoes","day 062",50.9928574039356
"Hungary","Potatoes","day 063",50.8939137219412
"Hungary","Potatoes","day 064",50.6483745890264
"Hungary","Potatoes","day 065",50.2835826778718
"Hungary","Potatoes","day 066",49.7935183346257
"Hungary","Potatoes","day 067",49.2207828065887
"Hungary","Potatoes","day 068",48.6378569838748
"Hungary","Potatoes","day 069",48.1759814128808
"Hungary","Potatoes","day 070",47.9469954121818
"Hungary","Potatoes","day 071",47.926373732783
"Hungary","Potatoes","day 072",48.0604972242138
"Hungary","Potatoes","day 073",48.3157356976703
"Hungary","Potatoes","day 074",48.6967859402112
"Hungary","Potatoes","day 075",49.3416636806792
"Hungary","Potatoes","day 076",50.3712202910984
"Hungary","Potatoes","day 077",51.7043307744358
"Hungary","Potatoes","day 078",53.2148204348932
"Hungary","Potatoes","day 079",54.7982921506717
"Hungary","Potatoes","day 080",56.339419427797
"Hungary","Potatoes","day 081",57.6573807095961
"Hungary","Potatoes","day 082",58.5955431730183
"Hungary","Potatoes","day 083",59.1595239921995
"Hungary","Potatoes","day 084",59.3917107726605
"Hungary","Potatoes","day 085",59.3193228482749
"Hungary","Potatoes","day 086",58.9617385335103
"Hungary","Potatoes","day 087",58.3439301691297
"Hungary","Potatoes","day 088",57.5739804734861
"Hungary","Potatoes","day 089",56.7782218537637
"Hungary","Potatoes","day 090",56.0688261433882
"Hungary","Potatoes","day 091",55.5272851385803
"Hungary","Potatoes","day 092",55.1265310605005
"Hungary","Potatoes","day 093",54.8250336818499
"Hungary","Potatoes","day 094",54.6319725565538
"Hungary","Potatoes","day 095",54.5925321333264
"Hungary","Potatoes","day 096",54.8452066588136
"Hungary","Potatoes","day 097",55.4951414350597
"Hungary","Potatoes","day 098",56.4207761877715
"Hungary","Potatoes","day 099",57.4456304070968
"Hungary","Potatoes","day 100",58.4002482172849
"Hungary","Potatoes","day 101",59.1516584764698
"Hungary","Potatoes","day 102",59.705804344223
"Hungary","Potatoes","day 103",60.116839036509
"Hungary","Potatoes","day 104",60.4928416934272
"Hungary","Potatoes","day 105",60.9255409212765
"Hungary","Potatoes","day 106",61.3873372670216
"Hungary","Potatoes","day 107",61.7855662169299
"Hungary","Potatoes","day 108",61.9323189558953
"Hungary","Potatoes","day 109",61.7872051512633
"Hungary","Potatoes","day 110",61.3725818915198
"Hungary","Potatoes","day 111",60.7790444213995
"Hungary","Potatoes","day 112",60.09485280614
"Hungary","Potatoes","day 113",59.330688236742
"Hungary","Potatoes","day 114",58.4953341099438
"Hungary","Potatoes","day 115",57.6675615196709
"Hungary","Potatoes","day 116",56.9394123671648
"Hungary","Potatoes","day 117",56.3860240857429
"Hungary","Potatoes","day 118",56.0654046752117
"Hungary","Potatoes","day 119",55.9839488692582
"Hungary","Potatoes","day 120",56.1353369650174
"Hungary","Potatoes","day 121",56.514004779536
"Hungary","Potatoes","day 122",57.0967325474507
"Hungary","Potatoes","day 123",57.7889226538477
"Hungary","Potatoes","day 124",58.5022819810326
"Hungary","Potatoes","day 125",59.2451132497375
"Hungary","Potatoes","day 126",60.0424718922516
"Hungary","Potatoes","day 127",60.8898283486626
"Hungary","Potatoes","day 128",61.7699277236902
"Hungary","Potatoes","day 129",62.6496930047356
"Hungary","Potatoes","day 130",63.5126950196926
"Hungary","Potatoes","day 131",64.3534524304613
"Hungary","Potatoes","day 132",65.188298307154
"Hungary","Potatoes","day 133",66.0411615294327
"Hungary","Potatoes","day 134",66.944539806946
"Hungary","Potatoes","day 135",67.9102995261927
"Hungary","Potatoes","day 136",68.8592129510847
"Hungary","Potatoes","day 137",69.7158293325422
"Hungary","Potatoes","day 138",70.5108999921042
"Hungary","Potatoes","day 139",71.2978467015263
"Hungary","Potatoes","day 140",72.1145709628122
"Hungary","Potatoes","day 141",72.974456155595
"Hungary","Potatoes","day 142",73.8083334397776
"Hungary","Potatoes","day 143",74.5244220026027
"Hungary","Potatoes","day 144",75.0230453604019
"Hungary","Potatoes","day 145",75.2191041017422
"Hungary","Potatoes","day 146",75.0937027750447
"Hungary","Potatoes","day 147",74.6784422364994
"Hungary","Potatoes","day 148",74.1407046135198
"Hungary","Potatoes","day 149",73.6438523416018
"Hungary","Potatoes","day 150",73.1993878173494
"Hungary","Cabbages","day 001",30.3274313056274
"Hungary","Cabbages","day 002",30.1407958344859
"Hungary","Cabbages","day 003",29.9519284402394
"Hungary","Cabbages","day 004",29.7599533484703
"Hungary","Cabbages","day 005",29.5610968706892
"Hungary","Cabbages","day 006",29.3432392259712
"Hungary","Cabbages","day 007",29.0957157546321
"Hungary","Cabbages","day 008",28.8220283743863
"Hungary","Cabbages","day 009",28.5386695044664
"Hungary","Cabbages","day 010",28.2999269927792
"Hungary","Cabbages","day 011",28.1605214086955
"Hungary","Cabbages","day 012",28.1391087787685
"Hungary","Cabbages","day 013",28.2331780505094
"Hungary","Cabbages","day 014",28.3916143980795
"Hungary","Cabbages","day 015",28.5776440149478
"Hungary","Cabbages","day 016",28.860460945163
"Hungary","Cabbages","day 017",29.324295763972
"Hungary","Cabbages","day 018",30.0075573208327
"Hungary","Cabbages","day 019",30.9135001640642
"Hungary","Cabbages","day 020",31.9505833632194
"Hungary","Cabbages","day 021",33.0054932824164
"Hungary","Cabbages","day 022",33.9726209428015
"Hungary","Cabbages","day 023",34.725483031056
"Hungary","Cabbages","day 024",34.9704832867715
"Hungary","Cabbages","day 025",34.08758114201
"Hungary","Cabbages","day 026",31.7629989654629
"Hungary","Cabbages","day 027",29.2116546811474
"Hungary","Cabbages","day 028",27.7919658276715
"Hungary","Cabbages","day 029",27.9076528466806
"Hungary","Cabbages","day 030",29.47591125066
"Hungary","Cabbages","day 031",31.4225339324167
"Hungary","Cabbages","day 032",32.7090070995744
"Hungary","Cabbages","day 033",33.4309928387024
"Hungary","Cabbages","day 034",33.8945059424146
"Hungary","Cabbages","day 035",34.1127961485592
"Hungary","Cabbages","day 036",34.0511831464174
"Hungary","Cabbages","day 037",33.7760314857675
"Hungary","Cabbages","day 038",33.3650803556203
"Hungary","Cabbages","day 039",32.8405226414194
"Hungary","Cabbages","day 040",32.2163008917565
"Hungary","Cabbages","day 041",31.5289026113832
"Hungary","Cabbages","day 042",30.8312937396584
"Hungary","Cabbages","day 043",30.2198089982121
"Hungary","Cabbages","day 044",29.7684266701909
"Hungary","Cabbages","day 045",29.4246981659986
"Hungary","Cabbages","day 046",29.1284469158298
"Hungary","Cabbages","day 047",28.8442781042012
"Hungary","Cabbages","day 048",28.6104532790793
"Hungary","Cabbages","day 049",28.4486627420976
"Hungary","Cabbages","day 050",28.2406554461115
"Hungary","Cabbages","day 051",27.874320101226
"Hungary","Cabbages","day 052",27.4020457953248
"Hungary","Cabbages","day 053",26.9076991806794
"Hungary","Cabbages","day 054",26.4365567893338
"Hungary","Cabbages","day 055",26.0213329215145
"Hungary","Cabbages","day 056",25.6830830704051
"Hungary","Cabbages","day 057",25.4392796962261
"Hungary","Cabbages","day 058",25.304721934388
"Hungary","Cabbages","day 059",25.2766844517709
"Hungary","Cabbages","day 060",25.2850173659442
"Hungary","Cabbages","day 061",25.2510423495841
"Hungary","Cabbages","day 062",25.1293918451024
"Hungary","Cabbages","day 063",24.9044515159194
"Hungary","Cabbages","day 064",24.646309139752
"Hungary","Cabbages","day 065",24.4442034764649
"Hungary","Cabbages","day 066",24.3767823338685
"Hungary","Cabbages","day 067",24.5144479079557
"Hungary","Cabbages","day 068",24.9058968424311
"Hungary","Cabbages","day 069",25.5189746372368
"Hungary","Cabbages","day 070",26.3227125213329
"Hungary","Cabbages","day 071",27.3717357835143
"Hungary","Cabbages","day 072",28.7333430532361
"Hungary","Cabbages","day 073",30.4399322627601
"Hungary","Cabbages","day 074",32.4729227562482
"Hungary","Cabbages","day 075",34.6447202226544
"Hungary","Cabbages","day 076",36.7659138581757
"Hungary","Cabbages","day 077",38.8088405431874
"Hungary","Cabbages","day 078",40.7607092581832
"Hungary","Cabbages","day 079",42.5064696999511
"Hungary","Cabbages","day 080",43.9153270302484
"Hungary","Cabbages","day 081",44.8957675544164
"Hungary","Cabbages","day 082",45.3697728064474
"Hungary","Cabbages","day 083",45.2740240913545
"Hungary","Cabbages","day 084",44.5777363334562
"Hungary","Cabbages","day 085",43.3655591632722
"Hungary","Cabbages","day 086",41.7573602837007
"Hungary","Cabbages","day 087",39.8889082083554
"Hungary","Cabbages","day 088",37.8641837562824
"Hungary","Cabbages","day 089",35.7759378541564
"Hungary","Cabbages","day 090",33.7101489495615
"Hungary","Cabbages","day 091",31.753555400179
"Hungary","Cabbages","day 092",30.00270768317
"Hungary","Cabbages","day 093",28.5291303397113
"Hungary","Cabbages","day 094",27.2944320475628
"Hungary","Cabbages","day 095",26.215715533784
"Hungary","Cabbages","day 096",25.1419755860467
"Hungary","Cabbages","day 097",23.9466954678839
"Hungary","Cabbages","day 098",22.6694202856606
"Hungary","Cabbages","day 099",21.3966396884801
"Hungary","Cabbages","day 100",20.2365596535693
"Hungary","Cabbages","day 101",19.2742150913275
"Hungary","Cabbages","day 102",18.4802403167215
"Hungary","Cabbages","day 103",17.7937319729202
"Hungary","Cabbages","day 104",17.1420366113345
"Hungary","Cabbages","day 105",16.4780684058463
"Hungary","Cabbages","day 106",15.8687621119812
"Hungary","Cabbages","day 107",15.4368966050233
"Hungary","Cabbages","day 108",15.3697728064474
"Hungary","Cabbages","day 109",15.7026952072813
"Hungary","Cabbages","day 110",16.4074789909844
"Hungary","Cabbages","day 111",17.3813175155362
"Hungary","Cabbages","day 112",18.5278289323603
"Hungary","Cabbages","day 113",19.8509523921342
"Hungary","Cabbages","day 114",21.3437820752674
"Hungary","Cabbages","day 115",22.8557112818417
"Hungary","Cabbages","day 116",24.2263055086055
"Hungary","Cabbages","day 117",25.3995199193016
"Hungary","Cabbages","day 118",26.3602125694762
"Hungary","Cabbages","day 119",27.1524634148971
"Hungary","Cabbages","day 120",27.8236213398043
"Hungary","Cabbages","day 121",28.3748890421051
"Hungary","Cabbages","day 122",28.8103405517544
"Hungary","Cabbages","day 123",29.191681413231
"Hungary","Cabbages","day 124",29.5742859031323
"Hungary","Cabbages","day 125",29.930571712006
"Hungary","Cabbages","day 126",30.2259938048412
"Hungary","Cabbages","day 127",30.481112830442
"Hungary","Cabbages","day 128",30.7382789947444
"Hungary","Cabbages","day 129",31.0598657544163
"Hungary","Cabbages","day 130",31.4681425263857
"Hungary","Cabbages","day 131",31.9659027040078
"Hungary","Cabbages","day 132",32.5261527622617
"Hungary","Cabbages","day 133",33.113584799736
"Hungary","Cabbages","day 134",33.6894203278313
"Hungary","Cabbages","day 135",34.235118574689
"Hungary","Cabbages","day 136",34.8165602225994
"Hungary","Cabbages","day 137",35.4946313862419
"Hungary","Cabbages","day 138",36.2258184557022
"Hungary","Cabbages","day 139",36.938147024856
"Hungary","Cabbages","day 140",37.5501992273318
"Hungary","Cabbages","day 141",37.9946082519486
"Hungary","Cabbages","day 142",38.2696549685356
"Hungary","Cabbages","day 143",38.4013455518104
"Hungary","Cabbages","day 144",38.4609397150354
"Hungary","Cabbages","day 145",38.5277385377228
"Hungary","Cabbages","day 146",38.6679550258378
"Hungary","Cabbages","day 147",38.9085303294123
"Hungary","Cabbages","day 148",39.1324062482898
"Hungary","Cabbages","day 149",39.2242339063597
"Hungary","Cabbages","day 150",39.2195010738817
"Hungary","Letuces","day 001",42.6179976331639
"Hungary","Letuces","day 002",42.4503854677106
"Hungary","Letuces","day 003",42.3553301594755
"Hungary","Letuces","day 004",42.447589181736
"Hungary","Letuces","day 005",42.809062954927
"Hungary","Letuces","day 006",43.336841733468
"Hungary","Letuces","day 007",43.8797677449959
"Hungary","Letuces","day 008",44.2785012760321
"Hungary","Letuces","day 009",44.4073523661334
"Hungary","Letuces","day 010",44.2834120081139
"Hungary","Letuces","day 011",43.9513839501339
"Hungary","Letuces","day 012",43.4236420084794
"Hungary","Letuces","day 013",42.7130562725101
"Hungary","Letuces","day 014",41.8668118557558
"Hungary","Letuces","day 015",40.9460115069969
"Hungary","Letuces","day 016",40.0331134918467
"Hungary","Letuces","day 017",39.2118926468936
"Hungary","Letuces","day 018",38.5500345757906
"Hungary","Letuces","day 019",38.0913265784901
"Hungary","Letuces","day 020",37.8000519730775
"Hungary","Letuces","day 021",37.6286540100093
"Hungary","Letuces","day 022",37.561719651095
"Hungary","Letuces","day 023",37.615801793386
"Hungary","Letuces","day 024",37.8802185390263
"Hungary","Letuces","day 025",38.3763986994782
"Hungary","Letuces","day 026",39.0556865316673
"Hungary","Letuces","day 027",39.6809073724582
"Hungary","Letuces","day 028",40.0309261514554
"Hungary","Letuces","day 029",40.1372850892873
"Hungary","Letuces","day 030",40.0826740644582
"Hungary","Letuces","day 031",39.901696295954
"Hungary","Letuces","day 032",39.6171434247968
"Hungary","Letuces","day 033",39.2526474396724
"Hungary","Letuces","day 034",38.8325531907299
"Hungary","Letuces","day 035",38.3832166263082
"Hungary","Letuces","day 036",37.9310645078425
"Hungary","Letuces","day 037",37.5007957509617
"Hungary","Letuces","day 038",37.1122168180857
"Hungary","Letuces","day 039",36.767292204602
"Hungary","Letuces","day 040",36.4674597344484
"Hungary","Letuces","day 041",36.2298925127937
"Hungary","Letuces","day 042",36.0693801053962
"Hungary","Letuces","day 043",35.97544263914
"Hungary","Letuces","day 044",35.9265424711715
"Hungary","Letuces","day 045",35.8877850718212
"Hungary","Letuces","day 046",35.8419545144428
"Hungary","Letuces","day 047",35.7855417568125
"Hungary","Letuces","day 048",35.7474462813537
"Hungary","Letuces","day 049",35.7457833105546
"Hungary","Letuces","day 050",35.7231225025143
"Hungary","Letuces","day 051",35.6216457560173
"Hungary","Letuces","day 052",35.4575294969781
"Hungary","Letuces","day 053",35.2587542567414
"Hungary","Letuces","day 054",35.0265224612432
"Hungary","Letuces","day 055",34.7588610450358
"Hungary","Letuces","day 056",34.4678730825461
"Hungary","Letuces","day 057",34.1641412366084
"Hungary","Letuces","day 058",33.8380903838127
"Hungary","Letuces","day 059",33.4863373961472
"Hungary","Letuces","day 060",33.150424913436
"Hungary","Letuces","day 061",32.8745193882922
"Hungary","Letuces","day 062",32.6683567566479
"Hungary","Letuces","day 063",32.5294027169839
"Hungary","Letuces","day 064",32.4404725346571
"Hungary","Letuces","day 065",32.3874735813938
"Hungary","Letuces","day 066",32.3752155746984
"Hungary","Letuces","day 067",32.3827968954367
"Hungary","Letuces","day 068",32.3731586148045
"Hungary","Letuces","day 069",32.2770786166076
"Hungary","Letuces","day 070",32.0367756475904
"Hungary","Letuces","day 071",31.6723950936409
"Hungary","Letuces","day 072",31.2207176470008
"Hungary","Letuces","day 073",30.7071385861822
"Hungary","Letuces","day 074",30.1350766172171
"Hungary","Letuces","day 075",29.4314295699471
"Hungary","Letuces","day 076",28.532933270428
"Hungary","Letuces","day 077",27.4921964057643
"Hungary","Letuces","day 078",26.3877109529046
"Hungary","Letuces","day 079",25.2856291871264
"Hungary","Letuces","day 080",24.2582666429856
"Hungary","Letuces","day 081",23.4149315938228
"Hungary","Letuces","day 082",22.8519807644991
"Hungary","Letuces","day 083",22.5769719471736
"Hungary","Letuces","day 084",22.5748094999527
"Hungary","Letuces","day 085",22.8285829774347
"Hungary","Letuces","day 086",23.3196654194529
"Hungary","Letuces","day 087",24.0169356024228
"Hungary","Letuces","day 088",24.8582374574122
"Hungary","Letuces","day 089",25.7761742423923
"Hungary","Letuces","day 090",26.7121585544049
"Hungary","Letuces","day 091",27.565596483069
"Hungary","Letuces","day 092",28.059058749241
"Hungary","Letuces","day 093",27.9686813674046
"Hungary","Letuces","day 094",27.461696895314
"Hungary","Letuces","day 095",26.7641255107946
"Hungary","Letuces","day 096",25.9460413286855
"Hungary","Letuces","day 097",25.0444088413866
"Hungary","Letuces","day 098",24.1197001145263
"Hungary","Letuces","day 099",23.2429844721737
"Hungary","Letuces","day 100",22.5042126989318
"Hungary","Letuces","day 101",21.9765854927463
"Hungary","Letuces","day 102",21.6474217443997
"Hungary","Letuces","day 103",21.4752488074018
"Hungary","Letuces","day 104",21.3893096933357
"Hungary","Letuces","day 105",21.3281969001015
"Hungary","Letuces","day 106",21.2971852127942
"Hungary","Letuces","day 107",21.3384865230396
"Hungary","Letuces","day 108",21.549137972314
"Hungary","Letuces","day 109",21.9414796805113
"Hungary","Letuces","day 110",22.491819386372
"Hungary","Letuces","day 111",23.1372988603372
"Hungary","Letuces","day 112",23.8166079087326
"Hungary","Letuces","day 113",24.5137944497225
"Hungary","Letuces","day 114",25.2161623737351
"Hungary","Letuces","day 115",25.8786813484172
"Hungary","Letuces","day 116",26.4505217638202
"Hungary","Letuces","day 117",26.8899911223969
"Hungary","Letuces","day 118",27.1650649578015
"Hungary","Letuces","day 119",27.2732538160933
